"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gn","gn1","human_mouse","lca","name"
"61499672",28.6618307728945,-6.07565310543112,1.82507987449555,-3.32897929035046,0.000871648854947005,0.216038168698615,"ANXA1,Anxa1","","True",314146,"sp|P04083|ANXA1_HUMAN Annexin A1 OS=Homo sapiens GN=ANXA1 PE=1 SV=2"
"45073488",6.97964094723796,5.43963988483687,1.69734255165241,3.20479792340163,0.00135157334409627,0.319035669842153,"","","False",NA,"SRS017103.164533-T1-C"
"61457133",18.3701458074775,-7.44026792140972,2.33359055894024,-3.18833477145562,0.00143094763190436,0.322418518697723,"FGG,Fgg","","True",314146,"tr|C9JC84|C9JC84_HUMAN Fibrinogen gamma chain OS=Homo sapiens GN=FGG PE=1 SV=1"
"61499599",15.7588739006897,-7.2190354121989,2.28559190852805,-3.15849709883163,0.00158584887795012,0.341784908173859,"ORM1,ORM2","","True",9606,"sp|P02763|A1AG1_HUMAN Alpha-1-acid glycoprotein 1 OS=Homo sapiens GN=ORM1 PE=1 SV=1"
"62283645",8.0282029739654,5.45690321234989,1.73700659758205,3.14155583516264,0.0016805276236576,0.347098976269613,"","","False",NA,"MH0305_GL0118305  [gene]  locus=scaffold10750_8:118:1650:- [Complete] codon-table.11"
"61499307",16.6554482467897,-7.29873943012848,2.33722880332357,-3.12281768038695,0.0017912867359677,0.351356969805617,"C3","C3","True",9606,"sp|P01024|CO3_HUMAN Complement C3 OS=Homo sapiens GN=C3 PE=1 SV=2"
"61499862",79.2082523955125,-4.29739754568236,1.37982716135037,-3.11444626258603,0.00184290522794957,0.351356969805617,"MPO,Mpo","","True",314146,"sp|P05164-3|PERM_HUMAN Isoform H7 of Myeloperoxidase OS=Homo sapiens GN=MPO"
"61484779",23.0393667077609,-6.21498331900379,2.00691399606525,-3.09678607612926,0.00195630996010292,0.359164017490006,"ALB","ALB","True",9606,"tr|H7C013|H7C013_HUMAN Serum albumin (Fragment) OS=Homo sapiens GN=ALB PE=1 SV=1"
"61499622",78.9098178038139,3.84411156851038,1.26295057598547,3.04375455509085,0.00233645679449479,0.413636297511096,"PRB3,PRB4,PRB1,PRB2","","True",9606,"sp|P02812|PRB2_HUMAN Basic salivary proline-rich protein 2 OS=Homo sapiens GN=PRB2 PE=1 SV=3"
"37855743",5.55768392985527,5.10337038672603,1.68606803600151,3.02678793367591,0.00247167294811038,0.422485613923558,"","","False",NA,"SRS011134.111288-T1-C"
"61501038",12.2501012556627,-6.8553884985494,2.28868400876958,-2.99534076014055,0.00274138397785949,0.452968012608316,"ANXA3,Anxa3","","True",314146,"sp|P12429|ANXA3_HUMAN Annexin A3 OS=Homo sapiens GN=ANXA3 PE=1 SV=3"
"36932727",10.0883819140399,7.09718318402239,2.38547967282578,2.97515978227358,0.00292835975213495,0.46825417068816,"","","False",NA,"DLM002_GL0095683  [gene]  locus=scaffold49589_2:3:569:+ [Lack both ends] codon-table.11"
"5306414",8.19214949386877,-5.5361153168481,1.88540614365169,-2.93629854527028,0.00332154484621161,0.514528056333468,"BBIF_0285,BN549_00797,BBB_0248,BBPR_0264","","False",1678,"gi|547761471|ref|WP_022173645.1| endo-alpha-N-acetylgalactosaminidase cellwall anchor protein family [Bifidobacterium bifidum CAG:234]"
"56790193",5.70458556825884,2.19430334128604,0.751723291962534,2.91903066560215,0.00351121681068883,0.527427325169228,"","","False",NA,"SRS052697.108808-T1-C"
"61502569",12.1216106562204,-3.29706016314064,1.13547112254301,-2.90369353978508,0.00368788952771498,0.537672599673034,"PRTN3","PRTN3","True",9606,"sp|P24158|PRTN3_HUMAN Myeloblastin OS=Homo sapiens GN=PRTN3 PE=1 SV=3"
"41383977",18.8513196705734,5.54310988050699,1.9221500418413,2.88380707012706,0.00392899382197111,0.556457782157452,"","","False",NA,"SRS015065.185789-T1-C"
"42057118",10.1643402170578,7.10204802442772,2.48392030086462,2.85920929989404,0.00424698471593028,0.584786201024067,"","","False",NA,"SRS015217.214144-T1-C"
"61490314",9.94006562194411,-3.19276015503055,1.12569100408592,-2.83626691822338,0.00456442813658116,0.595417638764021,"MPO","MPO","True",9606,"tr|J3QSF7|J3QSF7_HUMAN Myeloperoxidase (Fragment) OS=Homo sapiens GN=MPO PE=1 SV=2"
"61499502",41.3010071849951,-5.41770690299038,1.908580467634,-2.83860544256042,0.00453111460729473,0.595417638764021,"IGHG4,IGHG1,IGHG2","","True",9606,"sp|P01857|IGHG1_HUMAN Ig gamma-1 chain C region OS=Homo sapiens GN=IGHG1 PE=1 SV=1"
"61501051",8.20306825911158,-6.27776650459784,2.24709601207224,-2.79372419819684,0.00521048966165967,0.662266596226846,"RNASE3","RNASE3","True",9606,"sp|P12724|ECP_HUMAN Eosinophil cationic protein OS=Homo sapiens GN=RNASE3 PE=1 SV=2"
"61461494",8.30045047739468,-6.29347260817184,2.2816082739134,-2.75834931005808,0.00580940827563108,0.719930920557582,"ANXA3,Anxa3","","True",314146,"tr|D6RFG5|D6RFG5_HUMAN Annexin (Fragment) OS=Homo sapiens GN=ANXA3 PE=1 SV=1"
"61458950",8.30587567930832,-6.29500409929832,2.29115821889204,-2.74752046689401,0.00600477609923298,0.725992076192631,"FGG","FGG","True",9606,"tr|C9JU00|C9JU00_HUMAN Fibrinogen gamma chain (Fragment) OS=Homo sapiens GN=FGG PE=1 SV=1"
"47341252",8.60205826097765,4.170373847072,1.55185438118004,2.68734869563007,0.00720217234899223,0.830259728696616,"","","False",NA,"SRS019030.45861-T1-C"
"61673763",4.98045561239581,5.77261498099714,2.14541425590526,2.69067615501669,0.00713073777691884,0.830259728696616,"","","False",NA,"DLF013_GL0012895  [gene]  locus=scaffold48931_3:1157:4135:- [Complete] codon-table.11"
"900503",23.021017268607,-2.24126408959919,0.874893357598049,-2.56175689315142,0.0104144189018056,0.914453349740711,"ACTBL2,Actbl2,ACTC1,Acta2,Actb,POTEKP,Actg2,Actc1,Acta1,ACTG1,ACTG2,ACTA1,Actg1,ACTA2,ACTB","","False",131567,"gi|317149961|ref|XP_003190376.1| actin [Aspergillus oryzae RIB40]"
"996140",10.0238673593015,0.585346011882356,0.890752702229527,0.657136386358698,0.511093224427922,0.914453349740711,"","","False",4893,"gi|367016911|ref|XP_003682954.1| hypothetical protein TDEL_0G03760 [Torulaspora delbrueckii]"
"1053863",5.47907779767821,-1.51435319928929,2.03873988024785,-0.742788824587661,0.457609542451885,0.914453349740711,"","","False",4892,"gi|302308037|ref|NP_984823.2| AEL038Cp [Ashbya gossypii ATCC 10895]"
"1385693",10.8784667717473,-2.22677055299174,0.989759665710333,-2.24980935285297,0.0244610500541727,0.914453349740711,"","","False",451864,"gi|628834369|ref|XP_007767488.1| actin actin-like protein [Coniophora puteana RWD-64-598 SS2]"
"1654966",5.20259038096407,0.475402642852737,0.687240411524707,0.691755948690519,0.489090604890876,0.914453349740711,"","","False",1050716,"gi|516976855|ref|WP_018194169.1| MULTISPECIES: hypothetical protein [candidate division YNPFFA]"
"1808422",20.0043304957998,0.572903048306109,0.702711715657704,0.815274650387604,0.414915115693474,0.914453349740711,"","","False",2769,"gi|546327030|ref|XP_005719137.1| Translation elongation factor EF-Tu, mitochondrial [Chondrus crispus]"
"1967039",10.7133079728238,0.67475703293175,0.637133661825175,1.05905098625428,0.289576560108904,0.914453349740711,"","","False",5654,"gi|401425300|ref|XP_003877135.1| putative glutamate dehydrogenase [Leishmania mexicana MHOM/GT/2001/U1103]"
"2008440",31.0606969544219,0.437955309799946,0.655192011224097,0.668438110198738,0.503853975503634,0.914453349740711,"tuf,tufA","","False",131567,"gi|571027788|ref|YP_008899906.1| translation elongation factor Tu TufA [Thermosynechococcus sp. NK55a]"
"2022201",7.23852367464587,0.868115977512732,0.615116178614877,1.41130408806278,0.158154969601285,0.914453349740711,"","","False",5820,"gi|457875574|ref|XP_004224353.1| glutamate dehydrogenase [Plasmodium cynomolgi strain B]"
"2069242",5.89335950393532,-3.11129385158414,1.18387069285562,-2.62806898621619,0.00858710992191443,0.914453349740711,"Actg1","Actg1","False",2759,"gi|470421177|ref|XP_004337366.1| Actin subfamily protein [Acanthamoeba castellanii str. Neff]"
"2120552",20.019716292041,0.53744984788794,0.699559058236823,0.768269442815214,0.442327124797495,0.914453349740711,"","","False",905079,"gi|551667083|ref|XP_005836302.1| mitochondrial translation elongation factor Tu [Guillardia theta CCMP2712]"
"2123537",4.62643023650067,-0.430941285111521,0.586304039284989,-0.735013331371661,0.462331375086553,0.914453349740711,"","","False",2759,"gi|551677640|ref|XP_005841573.1| translation elongation factor 1-alpha [Guillardia theta CCMP2712]"
"2159483",5.5347426981058,0.780792699631511,0.661512184413094,1.18031491789414,0.237874987071882,0.914453349740711,"","","False",352914,"gi|82915173|ref|XP_728992.1| glutamate dehydrogenase [Plasmodium yoelii yoelii 17XNL]"
"2320559",7.53639335768866,0.845767402662793,0.624734002529612,1.35380401777107,0.175798911522553,0.914453349740711,"","","False",412133,"gi|123438757|ref|XP_001310157.1| glutamate dehydrogenase [Trichomonas vaginalis G3]"
"2399443",8.8913171839945,0.826616295584401,0.644367904006135,1.28283282026494,0.199550653004084,0.914453349740711,"","","False",184922,"gi|159114064|ref|XP_001707257.1| NADP-specific glutamate dehydrogenase [Giardia lamblia ATCC 50803]"
"2429252",12.3689821907421,-1.41130530985333,0.883368794226461,-1.59763998805184,0.110123121612855,0.914453349740711,"","","False",5782,"gi|330795361|ref|XP_003285742.1| hypothetical protein DICPUDRAFT_91566 [Dictyostelium purpureum]"
"2433827",8.93778732742556,-2.11185094979155,0.998772893664951,-2.11444559938167,0.0344772264932693,0.914453349740711,"ACTA1","ACTA1","False",2759,"gi|290988147|ref|XP_002676783.1| hypothetical protein NAEGRDRAFT_55286 [Naegleria gruberi]"
"2433984",18.1361126601165,-1.9065769412194,0.835198899192266,-2.2827819134619,0.0224432178624303,0.914453349740711,"Actb,ACTG1,Actg2","","False",2759,"gi|290985046|ref|XP_002675237.1| hypothetical protein NAEGRDRAFT_88138 [Naegleria gruberi]"
"2550329",5.20259038096407,0.475402642852737,0.687240411524707,0.691755948690519,0.489090604890876,0.914453349740711,"TV1006","TV1006","False",50339,"gi|13541807|ref|NP_111495.1| pyruvate phosphate dikinase [Thermoplasma volcanium GSS1]"
"2717161",5.20259038096407,0.475402642852737,0.687240411524707,0.691755948690519,0.489090604890876,0.914453349740711,"Metev_0326","Metev_0326","False",2322,"gi|502958844|ref|WP_013193820.1| pyruvate phosphate dikinase [Methanohalobium evestigatum]"
"2786018",8.41717472540425,0.732123455965944,0.817031912535768,0.896076939875825,0.370211672175459,0.914453349740711,"dnaK","dnaK","False",2191,"gi|124485764|ref|YP_001030380.1| hypothetical protein Mlab_0943 [Methanocorpusculum labreanum Z]"
"3557492",43.8574853696715,0.613046187596524,0.786315482936528,0.779644049875601,0.435600420078763,0.914453349740711,"tuf","tuf","False",31953,"gi|502666060|ref|WP_012902002.1| elongation factor Tu [Bifidobacterium dentium]"
"3650534",22.9116445663497,0.80376653244441,0.668661680071954,1.20205263199458,0.229343136974334,0.914453349740711,"c4532","c4532","False",562,"gi|26250352|ref|NP_756392.1| hypothetical protein c4532 [Escherichia coli CFT073]"
"3713116",7.65412908877215,0.80084961830226,0.837984950710385,0.955684965014414,0.339231420740961,0.914453349740711,"groEL,groL1,groL","","False",2,"gi|16330003|ref|NP_440731.1| molecular chaperone GroEL [Synechocystis sp. PCC 6803]"
"3730682",5.10541712778527,2.12717267044705,1.22554692183178,1.73569255697501,0.0826182102588588,0.914453349740711,"rplB","rplB","False",131567,"gi|226305344|ref|YP_002765302.1| 50S ribosomal protein L2 [Rhodococcus erythropolis PR4]"
"3774409",15.5012448911586,0.752838136620447,0.828263530936307,0.908935512069938,0.363384167144146,0.914453349740711,"CK1_33230","CK1_33230","False",657323,"gi|479155007|ref|YP_007784782.1| Ribosomal protein L17 [Ruminococcus sp. SR1/5]"
"3776630",9.7870371449318,1.59102849701655,1.26561158465151,1.25712226113563,0.208709367385688,0.914453349740711,"purA","purA","False",1239,"gi|479189726|ref|YP_007819765.1| Adenylosuccinate synthase [Butyrivibrio fibrisolvens 16/4]"
"3789453",8.44974121973899,0.519997636024309,0.703765405687522,0.738879222851701,0.459980339831528,0.914453349740711,"","","False",171,"gi|514355706|ref|WP_016547423.1| DNA-directed RNA polymerase, beta subunit [Leptospira wolffii]"
"3966757",15.3200264850394,0.785749075059647,0.848591247828651,0.925945297067578,0.354474409350457,0.914453349740711,"STER_0467,HSISS1_551,SDE12394_04420,gdhA,SMUGS5_04035,SZO_08780,BN784_00834,GALLO_1293,HSISS3_1457,BSA_14140,Y1U_C0412,STND_0425,SmuNN2025_1111,gbs1405,SDD27957_04160,MSA_14560,STP_0595,HSISS2_263,SMU_913,SAIL_13820,K710_1163,HSISS4_1272,KE3_1179,HSISB1_669,gdh,BN551_01092","","False",1301,"gi|408401479|ref|YP_006859442.1| NADP-specific glutamate dehydrogenase [Streptococcus dysgalactiae subsp. equisimilis RE378]"
"3972270",85.7586011018433,0.801068768557678,0.661319385994918,1.21131904722937,0.225773151524554,0.914453349740711,"tufB,tuf,tuf1,tufA,tuf2","","False",131567,"gi|408680092|ref|YP_006879919.1| Translation elongation factor Tu [Streptomyces venezuelae ATCC 10712]"
"4009240",26.2649566829637,0.451913568798325,0.700922947655967,0.644740724083322,0.519095220755395,0.914453349740711,"fusA","fusA","False",2,"gi|479169617|ref|YP_007797942.1| translation elongation factor 2 (EF-2/EF-G) [[Eubacterium] cylindroides T2-87]"
"4013776",11.7320921373935,1.17442365988507,1.55179913052962,0.756814227292578,0.449161167924668,0.914453349740711,"CC1_16390","CC1_16390","False",116085,"gi|505326867|ref|WP_015513969.1| Acyl-CoA dehydrogenases [Coprococcus catus]"
"4079228",8.52534525046276,0.485930651114481,0.709021220646872,0.685354171305543,0.493120455808875,0.914453349740711,"rpoB","rpoB","False",119977,"gi|498327264|ref|WP_010641420.1| DNA-directed RNA polymerase subunit beta [Acidithiobacillus thiooxidans]"
"4098784",11.3917673826503,0.875821475350064,0.632842593457662,1.383948369475,0.166374264530064,0.914453349740711,"","","False",NA,"SRS062427.66115-T1-C"
"4100571",12.7063076857053,0.620320219397529,0.676728013860625,0.916646284315468,0.359328022342329,0.914453349740711,"fusA,fusA1","","False",2,"gi|237786407|ref|YP_002907112.1| elongation factor EF-G [Corynebacterium kroppenstedtii DSM 44385]"
"4116244",5.98377728089376,1.15396890017603,0.871269778568365,1.32446795305145,0.18534767946056,0.914453349740711,"rpsS","rpsS","False",2,"gi|226309812|ref|YP_002769706.1| 30S ribosomal protein S19 [Brevibacillus brevis NBRC 100599]"
"4132207",14.4653106319289,0.687634034682755,0.621533927547533,1.10634995807235,0.268575076201183,0.914453349740711,"","","False",437507,"gi|516543710|ref|WP_017931335.1| hypothetical protein, partial [Robiginitomaculum antarcticum]"
"4224618",9.59591201889205,0.828500125802564,0.656926856617267,1.26117560495058,0.207245585814882,0.914453349740711,"THIAE_01455,GM21_0175,Nwat_2244,Selin_0863,gdhA,Glov_0573,Anae109_3000,Noc_0864,Gura_2800,Geob_2399,Thicy_0254","","False",2,"gi|404496045|ref|YP_006720151.1| glutamate dehydrogenase [Geobacter metallireducens GS-15]"
"4239579",5.45791006235331,0.571777201646247,0.800529098979947,0.714249116459125,0.475073150254088,0.914453349740711,"rpoA","rpoA","False",186802,"gi|237796913|ref|YP_002864465.1| DNA-directed RNA polymerase subunit alpha [Clostridium botulinum Ba4 str. 657]"
"4258282",8.61379609394729,0.490205039890952,0.709318804487358,0.691092688914733,0.489507294488994,0.914453349740711,"rpoB","rpoB","False",1385,"gi|495772839|ref|WP_008497418.1| DNA-directed RNA polymerase beta subunit [Planococcus halocryophilus]"
"4343484",17.5354154873808,0.467371596575458,0.738573231803204,0.632803324640381,0.526862085421633,0.914453349740711,"rpsB","rpsB","False",1239,"gi|472466724|ref|YP_007679403.1| ribosomal protein S2 [Clostridium stercorarium subsp. stercorarium DSM 8532]"
"4344665",53.4959553903603,0.653627471522799,0.707766357502598,0.923507404094719,0.355742843682191,0.914453349740711,"fusA,fusA1","","False",1239,"gi|284049260|ref|YP_003399599.1| translation elongation factor G [Acidaminococcus fermentans DSM 20731]"
"4424095",6.68645777008781,-1.6996044867684,1.55612270763849,-1.09220466896705,0.274743150746797,0.914453349740711,"","","False",1131272,"gi|518744258|ref|WP_019902547.1| elongation factor Tu [Chloroflexi bacterium SCGC AB-629-P13]"
"4494265",22.0308196723013,0.564752234543084,0.700752723848608,0.8059222823158,0.420287662392228,0.914453349740711,"tuf","tuf","False",2,"sp|Q8EX18|EFTU_MYCPE Elongation factor Tu OS=Mycoplasma penetrans (strain HF-2) GN=tuf PE=3 SV=1"
"4501661",6.24271652539392,0.802997345531242,0.85236458011816,0.942082020137353,0.34615064901552,0.914453349740711,"","","False",767817,"gi|488774207|ref|YP_007943623.1| ribosomal protein S19, bacterial/organelle [Desulfotomaculum gibsoniae DSM 7213]"
"4510354",13.9929398081882,0.8473314974722,0.714068113595521,1.18662559122779,0.235375336951538,0.914453349740711,"J113_04845","J113_04845","False",1773,"gi|494695086|ref|YP_007960589.1| elongation factor G [Mycobacterium tuberculosis CAS/NITR204]"
"4627267",11.1361991024129,0.777922426005594,1.14663137463389,0.678441601385604,0.497491739427628,0.914453349740711,"eno","eno","False",186826,"gi|116617370|ref|YP_817741.1| phosphopyruvate hydratase [Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293]"
"4706576",27.6757336936911,0.539315486550808,0.733052682925055,0.735711769580886,0.461906125478161,0.914453349740711,"","","False",NA,"SRS047014.43542-T1-C"
"4776583",5.29890440771889,2.28087281246077,1.16411804714475,1.95931402150761,0.0500760226767732,0.914453349740711,"adh2,CAETHG_1841","","False",1485,"tr|U5RTK2|U5RTK2_9CLOT Alcohol dehydrogenase OS=Clostridium autoethanogenum DSM 10061 GN=CAETHG_1841 PE=4 SV=1"
"4791570",11.2311075057219,0.723462389042728,0.701488346126775,1.0313248866318,0.302388491668117,0.914453349740711,"rpoB","rpoB","False",68295,"gi|332798198|ref|YP_004459697.1| DNA-directed RNA polymerase subunit beta [Tepidanaerobacter acetatoxydans Re1]"
"4816499",65.6570305224154,0.605562856464232,0.794851338121153,0.761856749081715,0.446145506093561,0.914453349740711,"PchlO6_5623,SPICUR_08290","","False",2,"gi|556587299|ref|YP_008754916.1| hypothetical protein SPICUR_08290 [Spiribacter sp. UAH-SP71]"
"4903439",7.91599208605597,0.459396839354595,0.652804762737003,0.703727769124247,0.481602323457544,0.914453349740711,"FTA_0286,FNFX1_1570,NE061598_02125,gdhA,FTW_0766,F7308_0706,FN3523_1595,F92_01455,X557_01430,OOM_0696,FTH_0268,FTL_0269,gdh,M973_08890,Fphi_1107","","False",262,"gi|565642872|ref|YP_008893757.1| glutamate dehydrogenase [Francisella noatunensis subsp. orientalis LADL--07-285A]"
"4939223",96.5385685176126,0.516132078859865,0.708731023301568,0.728248181454657,0.466461676564325,0.914453349740711,"","","False",286,"gi|497896990|ref|WP_010211146.1| MULTISPECIES: alkaline phosphatase [Pseudomonas]"
"5018106",11.4413184701339,0.703632979449877,0.693440156470956,1.01469892229892,0.310249368016708,0.914453349740711,"","","False",43663,"gi|500099561|ref|WP_011775568.1| 30S ribosomal protein S11 [Arthrobacter aurescens]"
"5086275",6.76348446812282,0.67082897061614,0.816634263645309,0.821455822367383,0.411386678026404,0.914453349740711,"Rru_A0914,F11_04715","","False",1085,"gi|83592250|ref|YP_426002.1| aldehyde dehydrogenase [Rhodospirillum rubrum ATCC 11170]"
"5107176",16.6699521439273,0.631656022826282,0.657798218626525,0.960258031931391,0.33692536646749,0.914453349740711,"rpsC","rpsC","False",186802,"gi|126697646|ref|YP_001086543.1| 30S ribosomal protein S3 [Peptoclostridium difficile 630]"
"5200631",6.6056431597412,1.0666925014188,0.701624283372754,1.52031867581769,0.128430902472236,0.914453349740711,"guaB","guaB","False",31953,"gi|23466267|ref|NP_696870.1| inosine-5'-monophosphate dehydrogenase [Bifidobacterium longum NCC2705]"
"5201609",6.28493740683266,0.990382670640451,1.4840280581419,0.667361149411471,0.504541475572775,0.914453349740711,"pgk","pgk","False",31953,"gi|23465287|ref|NP_695890.1| phosphoglycerate kinase [Bifidobacterium longum NCC2705]"
"5245426",5.01815336803722,0.819084105536533,0.745441623270783,1.09879040821819,0.271859496942068,0.914453349740711,"guaB","guaB","False",563843,"tr|Q2S2G2|Q2S2G2_SALRD Inosine-5'-monophosphate dehydrogenase OS=Salinibacter ruber (strain DSM 13855 / M31) GN=guaB PE=3 SV=1"
"5268480",4.70292210519605,0.770445081079573,0.728894183089817,1.05700539111674,0.290509127008452,0.914453349740711,"guaB","guaB","False",126,"gi|32477176|ref|NP_870170.1| inosine-5-monophosphate dehydrogenase [Rhodopirellula baltica SH 1]"
"5325890",9.20864778133531,0.705684731283117,0.662272767978472,1.06554997487992,0.286627123161939,0.914453349740711,"L21SP2_2917","L21SP2_2917","False",146,"gi|608995872|ref|YP_008903964.1| NADP-specific glutamate dehydrogenase [Spirochaeta sp. L21-RPul-D2]"
"5341593",5.83744816111351,-0.97790403627635,1.12608201874809,-0.868412797642865,0.385168391401689,0.914453349740711,"Gura_3256,Geob_1883,GM18_3410,Ppro_2482,J421_3299,GM21_0913,Glov_2213,AnaeK_3019,Selin_2131,frdA,A2cp1_3126,Adeh_2933","","False",2,"gi|222054979|ref|YP_002537341.1| succinate dehydrogenase flavoprotein subunit [Geobacter daltonii FRC-32]"
"5367232",46.1256501238675,0.554231575797414,0.742989024859165,0.745948536591734,0.455698503628049,0.914453349740711,"BT0173,BN770_01265,BN763_00650","","False",2,"gi|54308707|ref|YP_129727.1| hypothetical protein PBPRA1514 [Photobacterium profundum SS9]"
"5531737",13.1843342166061,0.850610238794943,0.705918957818657,1.20496868567377,0.228215390832984,0.914453349740711,"Calab_2352","Calab_2352","False",2,"tr|H1XY35|H1XY35_9BACT Glutamate dehydrogenase OS=Caldithrix abyssi DSM 13497 GN=Calab_2352 PE=3 SV=1"
"5711881",14.7146764665394,1.31410154901723,0.841339662607963,1.5619156060512,0.118307871524307,0.914453349740711,"MalK","MalK","False",911092,"gi|499335930|ref|WP_011026113.1| sugar ABC transporter ATP-binding protein [Caldanaerobacter subterraneus]"
"5720955",4.81727580861045,1.12599108816501,1.01503360666262,1.10931409637481,0.267294706074777,0.914453349740711,"","","False",186817,"gi|518207422|ref|WP_019377630.1| triosephosphate isomerase [Virgibacillus halodenitrificans]"
"5828397",10.2923226385952,-0.967329773050919,1.12713710069693,-0.858218376853,0.390771890447106,0.914453349740711,"Despr_2350,UWK_03266,DP2136,sdhA","","False",213121,"gi|51245988|ref|YP_065872.1| succinate dehydrogenase flavoprotein subunit [Desulfotalea psychrophila LSv54]"
"5830787",11.3178607209349,0.698322129508891,0.70638507854739,0.988585618123362,0.322865925591292,0.914453349740711,"rpoB","rpoB","False",186802,"gi|51894220|ref|YP_076911.1| DNA-directed RNA polymerase subunit beta [Symbiobacterium thermophilum IAM 14863]"
